msg_id,msg,label,subset
3223,"️аренда•потамос гермасойя  совершенно новый 2-х этажный дом в комплексе в 200м от моря 5 спален, 7 с/у+терраса на крыше тёплые полы  1-й этаж : кухня+гостиная ( 100м2)  2-й этаж: 3 спальни ( 95м2)  basement: 2 спальни, комната для спортзала и комната для домашнего кинотеатра/офис  ( 130м2) общий бассейн, паркинг  стоимость: 6.000€/мес  lic.: 186/56",1,train
3224,"аренда  ️ларнака ️ dromolaxia     дом    спальни: 4   ванны: 3   полностью меблированный   основные характеристики   кладовая    двойное остеклении    сад    интернет   сад    оборудованная кухня: (посудомоечная машина)    солнечные водонагреватели   открытая веранда   отопление    с животными можно   цена: 2,300  евро в месяц   подробнее по телефону  +35797726055",0,train
3225,"важно: [vasya vasiliev](tg://user?id=156362068), если ты не бот и не спамер, пройди проверку, нажав на кнопку, где есть ",0,train
3226,"#аренда агиос тихонас туристэрия, лимассол  меблированная 3сп вилла в amathusa coastal heights (на против отеля amara, лимассол) с отоплением и частным бассейном. • 3 спальни • кухня открытого плана с жилой и обеденной зонами • бассейн   **__цена - €4,000/месяц + 2 депозита   **__телефон - 95 965325  агент рег. 829 |  лиц.  № 224/е",1,train
3227,"**it company is looking for office space.  **__the requirements: __  - area: more than 100 sq.m. preferably in business centers on the seafront roads or with major transport links     - kitchen   - 2 wc_s   - reception on the ground floor   - secure parking spaces (minimum 5)   - security   - places for resting   - cleaning   - open space+ minimum 2 meeting rooms   - ac   - sea or mountains view   - 24 hours access  please, dm me",0,train
3228," привет [sergey](tg://user?id=280204169)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3229,"**продажа | 3-сп вилла | 191 м2 | protaras, famagusta | €645.000** новый дом в элитном комплексе из девяти вилл • новостройка • закрытый комплекс • этажность: 2 • расстояние до моря — 500 м • вид на море • кладовая комната • бассейн • парковка • класс энергоэффективности: a • объект №49477 обращайтесь к нам для получения дополнительной информации (ru / eng / gr) https://dom.com.cy/catalog/sale/49477/",0,train
3230,"аренда /агент. rn 853 ln.395/e категория: квартира / 2 спальни    лимассол -в конце макариос авеню - апостолос андреас  трехэтажный жилой дом, расположенный в тихом, спокойном жилом районе лимассола, в непосредственной близости от центра города, с легким доступом к близлежащим школам, супермаркетам, а также многим другим услугам , новый порт , молл. квартира 2 спальни  - открытого плана зал совмещен с кухней  душевая комната  и гостевой туалет ,  просторная веранда  крытая парковка и кладовая   все здание теплоизолированное с использованием энергосберегающих технологий класса а, а все окна оснащены двойным тепловым остеклением. квартира сдается  без мебели, будет  оборудована электроприборами и установлены кондиционеры. идеальное тихое место в центре города! price: €1,450/per month (plus 1 deposit )  , очень небольшой торг уместен   за подробной информацией   +357 99406263 what_s app / viber / telegram",1,train
3231,шикарная квартира в готовом  доме  северный кипр  фамагуста  3+1 ** 125 900 £ ** 130 м2 + 35 м2 терраса  двух уровнявневая  застройщик использует всегда качественные современные технологии и материалы,0,train
3232,"да почему отдельный то наоборот не нужен отдельный лоток, на картинке тренажер, потом он убирается и котик ходит в унитаз ни наполнителя, ни запаха от него",0,train
3233,"добрый день! семья из двух человек ищет квартиру на долгих срок аренды. не выше 1000, с одним депозитом, ларнака, любой район.  спасибо",0,train
3234,лимассол-меса гейтония  €7000 оборотный   сдается вилла с 4 + 2 спальнями в тихом районе меса гитония.   • 4 спальни  • 1 кабинет/спальня  • 1 спальня для горничных  • 4 ванная  • 340 м² внутренней  • участок 800 кв.м.  • пол с подогревом  • фотогальваника для низкого потребления электроэнергии  • частный бассейн  • 3 крытых парковочных места  • площадка для барбекю   заезд 1 сентября  crosscut real estate  reg. no 1029 lic. no. 225/e,1,train
3235,"важно: [mr.f0xy](tg://user?id=417894049), если ты не бот и не спамер, пройди проверку, нажав на кнопку, где есть ",0,train
3236,"важно: [mariia kozak](tg://user?id=600865603), если ты не бот и не спамер, пройди проверку, нажав на кнопку, где есть ",0,train
3237,"аренда/пафос  като пафос  2 спальные апартаменты  кондиционеры  новая мебель, техника современный дизайн  высококачественные окна шумомзоляция солнечные панели  крытый паркинг  на крыше бассейн развитая инфраструктура   долгосрочная аренда 2000€-2200€",0,train
3238,"аренда, лимассол центр.   сдаётся 2х комнатная мебелированая квартира в 100 шагах от моря.   *кондиционеры во всех помещениях  *укомплектованная кухня  *ламинат в спальнях *солнечные панели *двойные стеклопакеты *крытая парковка ***€1700 включая интернет и ком. оплату за подъезд.  **1 и последний месяц вперёд +депозит  за доп информацией обращайтесь в личные сообщения.",1,train
3239,"оформите подписку на start. советую прям. у нас такая, смотрим сериалы и фильмы.",0,train
3240,добрый день! ищем квартиру в лимассоле для 2 взр и 2 детей в районе 800 евро с сентября. будем рады любым предложениям,0,train
3241,нашли? у меня есть такая.. ищет,0,train
3242,"ищу квартиру на долгосрочную аренду, лимассол или пафос, бюджет до 1000-1200 евро, совеременный ремонт, мебель. желательно пеший доступ к центру.  работаю в кипрской it компании, могут дать реккомендации. жить планирую одна, без животных, без вредных привычек. жутко педантична и аккуратна)   гражданство украины, оформляю рабочий внж кипра.   +380633538335  елена, любые мессенджеры  i am looking for an apartment for long-term rent, limassol or paphos, budget up to 1000-1200 euros, modern renovation, furniture. walking access to the center is desirable.  i work in a cypriot it company, they can give recommendations. i plan to live alone, without animals, without bad habits. pedantic and accurate)  citizenship of ukraine, i sybmit for a working residence permit in cyprus.  +380633538335 helen",0,train
3243,"[dada faustino](tg://user?id=5526038030), you were banned (spam).",0,train
3244," привет [игорь воронин](tg://user?id=334175279)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3245," привет [serega l](tg://user?id=388874227)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3246,"#аренда# пафос# в долгосрочную аренду предлагается вилла 3 спальни. в деревне конья, 3000 евро. более детальную информацию отправляю в лч",0,train
3247,"аренда  ️ларнака ️макензи ️   пешая доступность к морю.  no: 367/e   квартира  2 спальни  3 санузла  меблирована  кухня открытого плана все электро приборы  посудомоечная машинка  просторные  балконы крытая парковка   кладовая год постройки 2021   цена 1,600  евро   подробнее по телефону  +35797726055",0,train
3248,"аренда от собственника/сдам на короткий срок 2 спальный мезонет в комплексе royal gardens 2. (в 2022 г без бассейна).  находится у магазина славянка, около 10-12 минут пешком до парка и пляжа дассуди. 2 спальни, 2 ванные. двуспальная кровать, две односпальные кровати (соединяются в двуспальную), раскладной диван в гостиной + раскладушка (всего 7 спальных мест). веранда с мебелью, полностью оборудованная кухня. интернет cabelnet 100mb, новые кондиционеры (июнь 2022). дополнительная звуко- и теплоизоляция в детской спальне. открытая парковка.  90 евро в сутки плюс свет, вода.  свободен  по 4 августа, и далее с 8 сентября.",1,train
3249," привет [nastasi a](tg://user?id=663824185)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3250,"#продажа современной 4-х комнатной виллы лимассол, район месовуни  вилла в отличном состоянии крытая площадь виллы 210m2 + 140m2 бейсмент площадь участка 700m2 первый этаж - салон, столовая зона, отдельная большая кухня, зона отдыха с камином, гостевой с/у второй этаж - три спальни, две ванные комнаты, большие веранды с захватывающими видами.  нижний этаж - спальня, ванная комната.  дизельное отопление полов система очистки воды система безопасности с видеонаблюдением скважина зелёная зона с уютной зоной барбекю гараж район очень тихий и спокойный ️титул в наличии.    цена 1.200000€  ————————   **businesswhatsapp  **  **+35799026725**  **игорь**     **tel/whatsapp/telegram:   ** **#telegram** **@igorborss**  **+35795701929** **igor**   ———————— **#четыреспальни** **#вилла** **#лимассол** **#месовуни****  ** **#кипрнедвижимость** **#внж** **#кипринвестиция** **#пмж**",0,train
3251,"агент, лиц. no. 343/е аренда апартаментов (лимассол)     3 сп. апартаменты после ремонта в центре города, возле улицы anexartisias и университета tepak.  - общая площадь 122 кв. м - отдельная кухня  - просторная гостиная - 3 спальни  - душ + ванная комната - крытая веранда с видом на город  - без мебели (только техника на кухне) - новые кондиционеры  - ламинат  - жалюзи   цена - 1500 евро/месяц  депозит: 2000 евро  минимальный срок аренды: 2 года   наталья 99313793",1,train
3252," привет [aliona n](tg://user?id=540317512)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3253,"доброе утро, ищу квартиру 2 спальни , с мебелью , техникой на длительный срок. бюджет до 2000€. если что то будет , пишите в лс.",0,train
3254,"[svetlana](tg://user?id=1281841686), your message was hidden, sending voice not allowed in this group.",0,train
3255,"[nadejda panayides](tg://user?id=953325144), your message was deleted",0,train
3256,"важно: [yulia](tg://user?id=294184711), если ты не бот и не спамер, пройди проверку, нажав на кнопку, где есть ",0,train
3257," привет [dmitryv](tg://user?id=427754585)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3258,#продажа – 5 спальная вилла. продажа - специальное предложение!!! лимасол (кипр) – топ локация месторасположение: агиас афанасиос                                                               категория:  вилла тип: 5 спален / 3 уровня площадь дома: 300 кв.м площадь участка: 800 кв.м + крытые веранды и парковка: 95м2 + открытая площадь балкона: 75м2  шикарный панорамный вид на море!  сауна   бассейн  камин  теплые полы!   охранная сигнализация  ландшафтный сад / система орошения  электрические ворота на обоих въездах на парковку  близко к школе фоллис  и многое другое!  титул: есть цена: 1 200 000 евро. ндс нет.  по вопросам звоните/пишите +357 95570105.,0,train
3259,"[lauren andrews](tg://user?id=5274258269), вас забанили",0,train
3260,"#аренда. агент. лиц 196/е  сдаётся уютная небольшая двухкомнатная квартира не далеко от альфа меги в районе агиос фелаксиос  добротный дом с крытым парковочным местом.   хороший, тихий район.   напротив участок с большим количеством парковок для гостей или для второй машины.   3 этаж - прекрасный вид на горы!   квартира после полной риновации.   уютная гостиная с небольшим рабочим офисом и великолепным в дом  большая ванная с полотенцесушилками новая кухня, стиральная машинка, экономная новая газовая плита  полноценная спальня с видом на город и выходом не небольшой балкон  маленькая спальня - подойдёт для ребёнка или для ещё одного офиса  фильтр для воды на кухне  новые кондиционеры во всех жилых зонах  двойной стеклопакет   площадь квартиры - 75м2    стоимость 1600 евро в месяц, два депозита",1,train
3261,добрый день все ещё актуально ?,0,train
3262,"аренда на долгий срок лимассол   цена 2250 евро в месяц.   2-х спальные апартамены 90 кв.м. с большим балконом 35.кв.м. и двумя ванными комнатами.  апартаменты amathusia bayview расположены через дорогу от моря. напротив amara hotel в лимассоле. один из лучших районов для жизни.   в комплексе с собственным большим бассейном, просторным садом и ограждённой территорией.  в апартаментах есть всё для комфортного проживания.  по всем вопросам обращайтесь       99765282  #арендалимассол #арендакипр #кипр",0,train
3263,for more info dm on whatsapp 99555723,0,train
3264,"#rent #agent   долгосрочная аренда в лимассоле. 2 спальная квартира в районе колумбия   цена: € 2000 per month  новая квартира в районе колумбия. без мебели, но полностью оборудованая кухня, кондиционеры во всех комнатах и шторы.  2 депозита и 1 аренда.   cyppro realty registration number 843, license number 125/e  обращайтесь к нам : ⠀  +357 99892224 (telegram & whatsapp)",1,train
3265,"[velimir kanev](tg://user?id=360025358), your message was deleted",0,train
3266,"добрый день! я вместе с воспитанным псом (джек рассел) ищем комнату в лимассоле на длительный срок. бюджет до 400 евро. пес взрослый, спокойный в рамках дома т.к. много гуляем. ничего не грызёт и не шумит. важна близость к морю.",0,train
3267," привет [alaniel](tg://user?id=471964633)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3268,"#сниму #ищу # rent   семья из двух человек + кошка ( дополнительный  депозит).  снимем на долгий срок квартиру в лимассоле, к заселению уже готовы!  не первый этаж, желательно чтобы море было в пешей доступности.  бюджет 1000€ жду ваших предложений в личные сообщения, спасибо.   family of two + cat (additional deposit).  we will rent an apartment in limassol for a long time, we are ready to move in!  not the first floor, it is desirable that the sea was within walking distance.  budget 1000€  i look forward to your suggestions in private messages, thank you.",0,train
3269,"аренда  2-х спальная квартира в центре города, недалеко от mcdonald’s на макариос авеню  2 спальни, большая гостиная, тёплые полы, vrv система, абсолютно новая, никто не жил  3.100€/месяц common expenses включены лимасол",1,train
3270,аренда 3-х комнатного дома с джакузи и выходом на крышу с садом.  полностью меблирована  в пешей доступности от моря.  2 wc  район неаполис  3900€ в месяц + проплата на 6 месяцев вперёд.  registration no. 1111 license no. 368/e,1,train
3271,"срочно! семья, двое взрослых и один ребёнок. снимем долгосрочно квартиру (жилье/апартаменты) 2 спальни, гостиная,  лимассол ближе к центру. меблированная, с техникой, парковка, не нулевой этаж. в пешей доступности к морю.  на долгосрочно  готовы въехать с 10 августа  бюджет до 1300€",0,train
3272,"лимассол!  доступны к долгосрочной аренде:  2-х комнатная квартира у моря,1900€  3-х комнатная квартира, прямой вид на море —€6500  1-комнатная квартира у моря, 1950€  за более подробной информацией пишите, пожалуйста, в личные сообщения   ксения   96802477",1,train
3273,"аренда пафос недалеко от моря, 1700 евро на длительный период",0,train
3274,"hello everyone!  my name is daniel and i am looking for the long-term (1+ year) apprtament rent in limassol for a family of two, no children, no pets.   i’ve just relocated to cyprus with working permit and already signed contract (in fintech).   wishes:  - 1 / 2 bedroom or studio  - fully / paratialy furnished  - ac  budget:  up to 1 100 eur  thank you in advance, and have a great day!   ____________________  всем привет!  меня зовут даня и я ищу для себя и жены длительную аренду (1+ год) квартиры в лимассоле, без детей и животных. (работаю в финтехе)   только переехали на кипр, разрешение на работу, подписанный контракт – все есть.   - 1 / 2 двуспальная квартира или студия - частино или полностью мебелированна  - кондиционер  бюджет: до 1 100 eur  заранее сапсибо и отличного всем дня!",0,train
3275," привет [настасья](tg://user?id=5009953474)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3276,"#продажа – 4х спальный дом срочная продажа лимасол / гермасойя / кипр тип: 4 спальни (мастер спальня со своим санузлом) общая крытая площадь дома составляет 300 кв. м. земельный участок 600 кв. м;   3 wc   отличная планировка! просторные спальни! камин бассейн / зона барбекю установлены солнечные панели для горячей воды. центральное отопление дом в отличном тех. состоянии.  год постройки – 2011. титул собственника в наличие. хороший, крепкий, уютный дом! нет сырости и плесени. пешая доступность до моря! локация  тихий, спокойный и безопасный район. развитая инфраструктура района. ️цена 980 000 евро. vat - нет.️ больше фото отправлю по запросу. по вопросам звоните/пишите +357 95570105. (whatsapp)",0,train
3277," привет [lena](tg://user?id=1040181336)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3278,"**банки кипра выдали 1,7 млрд евро новых кредитов **на что чаще всего брали ссуды жители острова в первой половине 2022 года? (статистика) https://dom.com.cy/live/digest-57636/",0,train
3279,"for rent brand new 2 bedrooms, 2 bathrooms apartment in neapolis area of limassol. close to alfamega supermarket, 500 m from the beach. fully furnished and fully equipped, underfloor heating, a/c units, shutters in the bedrooms. storage and covered parking. no pets   internal covered area is 85 m2 covered veranda is 15 m2  price is 1800 euro per month including common expenses, 2 deposits    96200206  what’supp +35796614312 telegram @nataliicy",1,train
3280,"продажа – 2х спальная квартира ️продажа – новый проект! ️ локация: кипр, лимасол, гермасойя  - спальная квартира в новом современном комплексе, в туристической зоне города в минутах ходьбы от пляжа!  в комплексе всего 9 квартир. на территории наземный паркинг и бассейн.  • общая крытая площадь квартиры: 98 м2., в том числе крытая веранда 18 м2 - 2 wc •крытый паркинг; •кладовая комната; - система теплых полов  •  блок кондиционирования vrv; - бассейн  •развитая инфраструктура; высокое качество строительства!  ️квартира готова к заселению! ️ больше фото и видео обзор направлю по запросу. стоимость 550 000 евро + ндс.  подходит под программу пмж по вопросам звоните +357 95570105 (whatsapp)",0,train
3281,"продажа | smart assets | reg.no: 1109 | lic.no: 317/e  продаётся земельный участок с полученными разрешением на строительство жилого здания, в общей сложности на 8 апартаментов: - 1-спальные апартаменты = 2 шт. - 2-спальные апартаменты = 4 шт. - 3-спальный пентхаус = 2 шт. объект расположен в районе mesa geitonia – agios nektarios.  площадь участка: 602 кв.м - density: 120% - coverage: 50%  получен: planning и building permit – строительство можно начинать хоть завтра.  объект принадлежит компании – spv, доли которой имеется возможным купить (в этом случае не нужно оплачивать transfer fees и vat).  цена: 750.000 евро  тел.: +357 94048628 [whatsapp, telegram]",0,train
3282,"аренда офис лимассол 200м2   office for rent limassol 200 m2 /modern / big windows     3 rooms + meeting room + event space + kitchen net / coffee point + terrace    vrv system & raised floors    11 000 €     available from september   the price includes water, electricity, common expenses, furniture (chairs, tables, small refrigerator)   more photo and video upon request in direct  no agents, please   maryna 99156415",0,train
3283,"one more option for rent   whole residential building for rent! brand new residential building of 5 apartments with 2 bedrooms each is offered for long term rent in germasogeia, limassol. the building will be rented only to the legal entity (not the fiscal person), fully furnished and equipped by all necessary electrical appliances. available from 1st september 2022.  price - €13.500 per month limassol tourist area, germasogeia, cyprus registration no. 1111 license no. 368/e телефон  +35796166868 телеграмм @dianadeshko",0,train
3284,for sale 3 bedroom apartment in limassol  €380.000 no vat fully furnished 130 sq m 100 meter from the beach  for more info plese contact on  whatsapp m:99555723,1,train
3285,"молодая семья без детей ищет двухкомнатную квартиру в лимасоле, не первый этаж, с мебелью и техникой, бюджет 1200 евро",0,train
3286,ищу квартиру на долгосрок в пафосе от 1 комнаты может кто-то в **сентябре** выезжает,0,train
3287,"важно: [людмила](tg://user?id=1554872606), если ты не бот и не спамер, пройди проверку, нажав на кнопку, где есть ",0,train
3288,"сделаю уборку в вашем доме,апартаментах,есть опыт.порядочная,аккуратная и ответственная.лимассол",0,train
3289,"#продажа нового, шикарного дуплекса с 4-мя спальнями лимассол, район мутайяга  дуплекс в два этажа с прямым видом на море и через дорогу от моря крытая площадь 175m2 + 70m2 открытая терраса встроенная мебель оборудованная кухня система vrv отопление очень качественная отделка две кладовые два паркинга море через дорогу ️титул в наличии   цена 1.700000€  ————————   **businesswhatsapp  **  **+35799026725**  **игорь**     **tel/whatsapp/telegram:   ** **#telegram** **@igorborss**  **+35795701929** **igor**   ————————  **#дуплекс**** ** **#лимассол** **#мутайяга**",0,train
3290,"for sale  limassol  seafront 2 bedrooms apartment,agios tichonas tourist area,1 bathroom,separated kitchen,gated parking,title deed available. price €490000. for information 99771047. galaxia estates agencies ltd  reg.no.489,lic.no.361/e",0,train
3291,"[rada](tg://user?id=441087541), your message was hidden, sending hashtags not allowed in this group.",0,train
3292,"студия 53м2  grand sapphire resort and residences – самый грандиозный и изысканный проект на северном кипре.   я собственник  в блоке  22 этаж️ 53м2 с балконом (46м2)   вид на горы, море и закаты  +ремонт  +мебель  +бытовая техника   входит в стоимость объекта по договору!!! идеальная сторона дом без дневного солнцепёка.   получение ключей уже в июне 2023   все многочисленные преимущества данного комплекса подробно описаны на официальном сайте гранд сапфир  студий у застройщика осталось 1-2, цена 145тыс $ на сегодня.  моя цена на 40.000$  ниже.   пишите. все подробно обсудим.",0,train
3293,"[roterfuchs visent](tg://user?id=5429772740), you were banned (spam).",0,train
3294,срочная аренда виллы лимассол     район-park lane  7000€/месяц    • 4 этажа  • 4+1 спальни  • 320 кв.м.  • все спальни с санузлами  • техника miele  • кондиционеры во всех комнатах  • сауна   • бассейн   • красивейший сад  • прямой вид на море   • пляж в нескольких минутах ходьбы  • просторный двор  • зона для барбекю      вилла будет свободна 10 июля.   crosscut real estate  рег.  № 1029  лиц.  № 225/э,1,train
3295,аренда город ларнака . студия район макензи. готова к заселению . второй этаж . от 750 в месяц . надежда 97638508,0,train
3296,"всем привет!  меня зовут назиля я представитель строительной компании ilkem yapi в мерсине!  представляю вам нам проект marshall с рассрочкой на 22 месяца! цены: 1+1(70м2) от 53000 евро, 2+1 (110м2) от 72000 евро, 3+1 (140м2) от 98000 евро в квартире: подвесной потолок, кухонные шкафы, гардероб, шкафчики для ванной, гранитная кухонная столешница, стальная входная дверь, стеклопакеты для окон пвх, сантехника 1-го класса, душевая кабина 1-го класса, душевая кабина 1-го класса, стеклянные балконные перила.  в комплексе: открытый бассейн, аквапарк, открытая парковка, фитнес зал, турецкая баня, кинотеатр, открытая детская площадка, 10 барбекю и 10 беседок наш сервис: ознакомительный тур  сопровождение на всех этапах сделки помощь с оформлением внж беспроцентная рассрочка  возможность онлайн покупки  гибкая система оплаты whatsapp- +7702 218 2220, +90 531 824 06 86",0,train
3297,качественный ремонт на кипре  пишите прямо сейчас - @renovationcyprus,0,train
3298,"[kseniia f](tg://user?id=781156348), you were banned (spam).",0,train
3299,"#аренда, лимассол, agios tychonas     агент лиц 367, рег 690    роскошные 2 сп. апартаменты с видом на море:    115 m  ванные комнаты: 2   парковочное место: 1   vrv  тёплый пол   бассейн    спорт зал    сауна  ресепшн  кладовка   стоимость: € 4,500  договор от 1 года   за дополнительной информацией обращайтесь в личные сообщения ",1,train
3300,"роскошное здание на продажу - рядом с пляжем лимассол цена: 3 250 000 евро. апартаменты 3 x 2 спальни - 111 кв.м. 1 x 3 спальни дуплекс на первом этаже -193 кв.м с отдельной входной дверью. 1 x 3 спальни пентхаус -172 кв.м, с садом на крыше, джакузи, большой террасой с видом на море. • очень выгодное расположение рядом с супермаркетом papas, пляжем дассуди, в 7 минутах ходьбы от пляжа. здание принадлежит компании, которой принадлежит только это здание.   любой инвестор купит это здание без ндс % / не трансфертных сборов со стороны покупателей. тел.: +357 99 899680 / whatsapp  (рег. № 678, лицензия № 305/е)",0,train
3301," привет [алена барсегян](tg://user?id=783095178)! это бесплатная группа по аренде и продаже недвижимости в республике кипр (длительно / посуточно - сдам / сниму)   размещай свои объявления с фотографиями (1-6 штук)   один объект - не чаще чем раз в 3 дня (не нужно спамить!)   посты только по теме группы, с указанием #сдам #сниму #ищу   указать город / курорт, где находится объект  ️невыполнение этих пунктов = бан   подобные группы у нас есть по разным [**странам мира  ](http://t.me/russian_groups)**купить рекламное место здесь - пишите @reklamaforum360",0,train
3302,#аренда сдается уютная трёхкомнатная квартира в пафосе рядом с морем в зелёном комплексе с бассейном. море через дорогу. больше фото по запросу. цена 1500 евро.  тел.99917144,0,train
